url,ville,nom,note,adresse,description,insee,lat,lon,date,pluiew_mean,tw_mean,lat_h,lon_h
https://www.booking.com/hotel/fr/les-residences-de-collioure.fr.html,Collioure,Les Résidences de Collioure,8.4,"20 Rue Jean Jacques Rousseau, 66190 Collioure, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Les Résidences de Collioure.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L’établissement Les Résidences de Collioure se situe à Collioure, à respectivement 200 mètres et 500 mètres de ces lieux d’intérêt : Plage de Port d’Avall et Château Royal de Collioure. Il possède une terrasse et une connexion Wi-Fi gratuite.

Les hébergements comprennent la climatisation et une télévision à écran plat. Vous bénéficierez d’une cuisine entièrement équipée avec un coin repas, ainsi que d’une salle de bains privative comportant une douche et un sèche-cheveux. Un réfrigérateur, un micro-ondes et une plaque de cuisson sont également à disposition, de même qu’une machine à café et une bouilloire.

Vous séjournerez à respectivement 33 km et 3,2 km de ces lieux d’intérêt : Stade Gilbert-Brutus et Casino de Collioure. L'aéroport le plus proche (Aéroport de Perpignan - Rivesaltes) est à 36 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.52385,3.08267
https://www.booking.com/hotel/fr/appartement-t2-et-terrasse-30m2.fr.html,Collioure,"Appartement T2 de 30m2, Grande Terrasse, Résidence Soleil Marin",8.2,"Rue de Taillefer, 66190 Collioure, France","L’hébergement Appartement T2 de 30m2, Grande Terrasse, Résidence Soleil Marin vous accueille à respectivement 1 km et 1,1 km de ces lieux d’intérêt : Plage de Port d’Avall et Château Royal de Collioure. Il possède une connexion Wi-Fi gratuite et une terrasse. Cet appartement est à respectivement 34 km et 3,8 km de : Stade Gilbert-Brutus et Casino de Collioure.

Cet appartement avec climatisation se compose de 1 chambre, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Des serviettes et du linge de lit moyennant des frais supplémentaires.

Vous séjournerez à 24 km de ce lieu d’intérêt : Golf de Saint-Cyprien. L'aéroport le plus proche (Aéroport de Perpignan - Rivesaltes) est à 36 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.52006,3.08127
https://www.booking.com/hotel/fr/residence-du-soleil-collioure.fr.html,Collioure,Résidence du Soleil,8.1,"B 7 Rue du Soleil, 66190 Collioure, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Résidence du Soleil.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 Set 400 metres from Collioure Royal Castle in Collioure and 100 metres from the beach, this apartment located in the city center features a terrace and a garden. Guests benefit from WiFi and private parking available on site with extra fees.

linen/towel are not included

Pets are accepted with extra cost of 10€/night

A private relaxation area including spa jacuzzi shower can be booked on request:
Price for 1 to 2 people: 45€/hour or 60€/1h30
Price for 3 to 4 people: 75€/hour or 90€/1h30

An oven and a microwave can be found in the kitchen. A flat-screen TV is offered. Other facilities at Résidence du Soleil include a barbecue.

The area is popular for snorkelling and diving. Guests can enjoy various activities in the surroundings, including cycling and fishing. Perpignan - Rivesaltes Airport is 30 km away. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.52305,3.08543
https://www.booking.com/hotel/fr/maevabalconsdecollioure.fr.html,Collioure,Residence Pierre & Vacances Les Balcons de Collioure,8.1,"28, route de Port Vendres, 66190 Collioure, France","La Residence Pierre & Vacances Les Balcons de Collioure propose des hébergements indépendants et confortables à seulement 500 mètres de la plage. Elle possède un solarium offrant une vue magnifique sur la baie.

Les studios disposent d'une télévision à écran plat, d'une salle de bains privative et d'une kitchenette équipée d'un lave-vaisselle. Vous pourrez emprunter gratuitement des jeux de société.

Des produits de boulangerie pourront être livrés dans votre appartement sur commande effectuée auprès de la réception la veille au soir. La liste des produits disponibles est affichée dans les appartements et à la réception. Ce service entraîne des frais supplémentaires.

La Residence Pierre & Vacances Les Balcons de Collioure se trouve à quelques pas du centre de Collioure, regroupant différents magasins et restaurants. Elle est située à 27 km de Perpignan. Vous pourrez profiter d'un parking couvert privé sur place moyennant des frais supplémentaires. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.52502,3.09038
https://www.booking.com/hotel/fr/ha-tel-des-templiers.fr.html,Collioure,Hôtel des Templiers,8.4,"5 rue Colbert, 66190 Collioure, France","Comportant 2 000 œuvres d'art originales de peintres du XXe siècle y ayant séjourné, l'Hôtel des Templiers est situé à 200 mètres du château royal de Collioure. Vous pourrez déguster une cuisine catalane dans son restaurant.

Les chambres offrent une vue sur le château et le port. Elles comprennent une télévision à écran LCD et certaines disposent d'une décoration catalane avec des meubles anciens. Une connexion Wi-Fi est disponible dans chacune d'entre elles.

Vous pourrez prendre un verre au bar ou sur la terrasse ombragée. Le petit-déjeuner est servi tous les matins.

La gare de Collioure est située à seulement 550 mètres et la réserve naturelle du Mas Larrieu est accessible en 20 minutes en voiture. L'hôtel se trouve dans une rue piétonne et un parking public est disponible à 400 mètres. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.52687,3.08397
https://www.booking.com/hotel/fr/collioure-entre-mer-piscine-et-montagne.fr.html,Collioure,"Collioure, le village préféré des Français",8.4,"Résidence Colline - Bâtiment D - Appartement 14 1 Chemin de San Jaume, 66190 Collioure, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Collioure, le village préféré des Français.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 Situé à Collioure, l’hébergement Collioure, le village préféré des Français offre une vue sur la ville. Il possède une piscine extérieure ouverte en saison, un jardin, une terrasse et une connexion Wi-Fi gratuite. Cet hébergement met à votre disposition une piscine privée et un parking privé gratuit.

Cet appartement avec climatisation se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et un sèche-cheveux. Une télévision à écran plat est à disposition.

Vous séjournerez à proximité de ces lieux d’intérêt : Plage de Port d’Avall, Château Royal de Collioure et Casino de Collioure. L'aéroport le plus proche (Aéroport de Perpignan - Rivesaltes) est à 36 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.52126,3.07421
https://www.booking.com/hotel/fr/23-rue-romain-rolland-appartement.fr.html,Collioure,23 Rue Romain Rolland Appartement,8.0,"23 Rue Romain Rolland, 66190 Collioure, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement 23 Rue Romain Rolland Appartement.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 Situé à Collioure, l’hébergement avec climatisation 23 Rue Romain Rolland Appartement possède un patio. Cet hébergement est installé à 1,8 km de : Plage de l'Ouille. Il comprend une terrasse et un parking privé gratuit.

Cet appartement compte 1 chambre, une cuisine avec un réfrigérateur et un four, une télévision, un coin salon, ainsi que 1 salle de bains possédant une baignoire.

Vous séjournerez à respectivement 600 mètres et 32 km de ces lieux d’intérêt : Château Royal de Collioure et Stade Gilbert-Brutus. L'aéroport le plus proche (Aéroport de Perpignan - Rivesaltes) est à 41 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.5277,3.07938
https://www.booking.com/hotel/fr/duplex-quartier-pieton.fr.html,Collioure,Duplex quartier piéton,8.2,"9 rue Colbert, 66190 Collioure, France","L’hébergement Duplex quartier piéton vous accueille à Collioure, à respectivement quelques pas et 70 mètres de ces lieux d’intérêt : Plage Boramar et Château Royal de Collioure. Il propose des équipements tels qu’une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement est à respectivement 33 km et 3,3 km de : Stade Gilbert-Brutus et Casino de Collioure.

Cet appartement avec climatisation se compose de 2 chambres séparées, de 1 salle de bains avec des articles de toilette gratuits et un sèche-cheveux, ainsi que d’un salon. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à 23 km de ce lieu d’intérêt : Golf de Saint-Cyprien. L'aéroport le plus proche (Aéroport de Perpignan - Rivesaltes) est à 42 km. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.52671,3.08375
https://www.booking.com/hotel/fr/camping-les-amandiers-collioure.fr.html,Collioure,Camping Les Amandiers,7.5,"chemin de l'ouille 1318 Camping les Amandiers, 66190 Collioure, France","Proposant une piscine extérieure ouverte en saison, un jardin et une terrasse, l’établissement Camping Les Amandiers vous accueille à Collioure, non loin de ces lieux d’intérêt : Plage de l'Ouille et Château Royal de Collioure.

Certains logements disposent également d’une cuisine équipée d’un réfrigérateur, d’un micro-ondes et d’une plaque de cuisson.

Vous séjournerez à respectivement 32 km et 2,3 km de ces lieux d’intérêt : Stade Gilbert-Brutus et Casino de Collioure. L'aéroport le plus proche (Aéroport de Perpignan - Rivesaltes) est à 35 km. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.53121,3.07225
https://www.booking.com/hotel/fr/2vse-alz07-studio-dans-residence-calme-proche-plage-collioure.fr.html,Collioure,2VSE-ALZ07 Studio dans résidence calme proche plage Collioure,7.6,"RESIDENCE DU VAL SAINT ELME, 66190 Collioure, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement 2VSE-ALZ07 Studio dans résidence calme proche plage Collioure.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L’hébergement 2VSE-ALZ07 Studio dans résidence calme proche plage Collioure se situe à Collioure, à respectivement 800 mètres, 34 km et 3,7 km de ces lieux d’intérêt : Château Royal de Collioure, Stade Gilbert-Brutus et Casino de Collioure. Cet hébergement est installé à 300 mètres de : Plage Boutigue. Il possède une terrasse et un parking privé gratuit.

Cet appartement comprend une télévision à écran plat. La kitchenette est pourvue d’un réfrigérateur, d’un four et d’un micro-ondes. Elle est également dotée d’une machine à café et d’une bouilloire.

Vous séjournerez à 24 km de ce lieu d’intérêt : Golf de Saint-Cyprien. L'aéroport le plus proche (Aéroport de Perpignan - Rivesaltes) est à 42 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",660530,42.52505,3.0831554,2025-10-06,0.0142857142857142,19.635714285714283,42.5219,3.087
https://www.booking.com/hotel/fr/appartement-en-attique-strasbourg-ville-proche-gare-halles.fr.html,Strasbourg,Appartement en attique Strasbourg ville proche gare Halles,10.0,"5 Impasse du Mai, 67000 Strasbourg, France","L’hébergement Appartement en attique Strasbourg ville proche gare Halles vous accueille à Strasbourg, à respectivement 1,1 km, 1,3 km et 1,9 km de ces lieux d’intérêt : La Petite France, Église Saint-Paul de Strasbourg et Jardin botanique de l'Université de Strasbourg. Il comprend un balcon et une connexion Wi-Fi gratuite. Cet appartement est à respectivement 800 mètres et 2,5 km de : Cathédrale Notre-Dame de Strasbourg et Parc des expositions de Strasbourg.

Bénéficiant d’une terrasse et offrant une vue sur le jardin, cet appartement comprend 2 chambres, un salon, une télévision à écran plat par câble, une cuisine équipée, ainsi que 1 salle de bains avec une douche. Des serviettes et du linge de lit moyennant des frais supplémentaires.

Vous séjournerez à respectivement 2,7 km et 1,2 km de ces lieux d’intérêt : Parlement européen et Musée historique de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 11 km. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.58806,7.74545
https://www.booking.com/hotel/fr/cour-du-corbeau.fr.html,Strasbourg,Cour du Corbeau Hotel Strasbourg - MGallery Collection,9.3,"6-8 Rue des Couples, 67000 Strasbourg, France","L’Hotel Cour du Corbeau Strasbourg - MGallery vous accueille au cœur de Strasbourg, dans un bâtiment rénové du XVIe siècle. Cet hôtel 4 étoiles vous propose une cour, une connexion Wi-Fi gratuite ainsi que des logements climatisés dotés d’un mobilier de style Louis XV et d’une télévision par satellite.

Chaque chambre élégante dispose d’une télévision à écran LCD, d’un minibar et d’une connexion Wi-Fi. Certains hébergements offrent une vue sur la cour et comprennent un plateau/bouilloire ou une machine à café Nespresso.

Chaque matin, vous pourrez savourer un petit-déjeuner buffet composé de produits locaux. Un choix de pâtisseries est proposé au salon de thé. Au printemps et en été, le petit-déjeuner peut être servi à partir de 9h00 sur la terrasse. Vous aurez aussi l’occasion de prendre un verre au bar ou sur la terrasse.


L’hôtel Cour du Corbeau se trouve à 550 mètres de la cathédrale de Strasbourg et à 10 minutes de marche de la place Kléber. Vous trouverez aussi le musée alsacien à 100 mètres et l’arrêt de tramway Porte de l’hôpital à 350 mètres. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.57917,7.75239
https://www.booking.com/hotel/fr/good-life-a-strasbourg.fr.html,Strasbourg,Good Life à Strasbourg,9.2,"37 Avenue Christian Pfister, 67100 Strasbourg, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Good Life à Strasbourg.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 Situé à Strasbourg, l’hébergement Good Life à Strasbourg offre une vue sur le jardin. Il comprend un jardin, un salon commun, une terrasse et une connexion Wi-Fi gratuite. Cet hébergement possède une cuisine commune et est installé à 3,6 km de : Musée historique de Strasbourg.

Cet appartement se compose de 4 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 1 salle de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 4,7 km et 4,8 km de ces lieux d’intérêt : Église Saint-Paul de Strasbourg et Jardin botanique de l'Université de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 13 km. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.55355,7.75278
https://www.booking.com/hotel/fr/beaucour.fr.html,Strasbourg,Hotel Beaucour,8.9,"5 rue des Bouchers, 67000 Strasbourg, France","Construit autour d'une cour fleurie et doté d'un salon commun orné d'une cheminée, l'hôtel Beaucour propose des hébergements dans le centre de Strasbourg, à seulement 400 mètres de la cathédrale de la ville.

Il possède des chambres spacieuses à la décoration unique, équipées d'une connexion Wi-Fi et d'une télévision à écran plat. La plupart sont agrémentées d'une baignoire balnéo.

Un petit-déjeuner buffet est servi tous les matins dans le coin repas de l’établissement.

La rivière Ill, le quartier de la Petite France et le palais historique Rohan vous attendent à moins de 5 minutes à pied. À seulement 60 mètres de l'hôtel, vous trouverez l'arrêt de tramway Porte de l'Hôpital, qui vous permettra de rejoindre aisément la gare de Strasbourg et le Parlement européen. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.57866,7.75145
https://www.booking.com/hotel/fr/ibis-budget-strasbourg-centre-republique.fr.html,Strasbourg,Ibis Budget Strasbourg Centre Republique,8.2,"23A Rue Oberlin, 67000 Strasbourg, France","Possédant un salon commun, l’établissement Ibis Budget Strasbourg Centre Republique se situe à Strasbourg dans la région Alsace, à respectivement 700 mètres et 1,2 km de ces lieux d’intérêt : Église Saint-Paul de Strasbourg et Parc des expositions de Strasbourg. Cet hôtel 2 étoiles propose un jardin ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Cet établissement non-fumeurs se trouve à 1,5 km de : Jardin botanique de l'Université de Strasbourg.

Tous les hébergements sont dotés d’une télévision à écran plat.

L’établissement Ibis Budget Strasbourg Centre Republique sert un petit-déjeuner buffet ou continental.

Parlant allemand, anglais, espagnol et français, le personnel de la réception se tient 24h/24 à votre disposition.

Vous séjournerez à proximité de ces lieux d’intérêt : Cathédrale Notre-Dame de Strasbourg, Parlement européen et La Petite France. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 12 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.59137,7.75437
https://www.booking.com/hotel/fr/okko-hotels-strasboug-centre-strasbourg12.fr.html,Strasbourg,OKKO Hotels Strasbourg Centre,8.4,"46, Rue du Bassin d'Austerlitz, 67100 Strasbourg, France","L’OKKO Hotels Strasbourg Centre est situé à Strasbourg, sur la péninsule de Malraux, à 200 mètres de l’arrêt de tramway Winston Churchill. Vous pourrez prendre un verre au bar situé sur place.

Les chambres climatisées de l'OKKO Hotels Strasbourg Centre comprennent une connexion Wi-Fi gratuite, une télévision à écran plat ainsi qu'une salle de bains privative pourvue d'un sèche-cheveux et d'articles de toilette gratuits. Une machine à café Nespresso est également disponible. Toutes les chambres sont desservies par un ascenseur.

Un petit-déjeuner buffet est proposé tous les matins. Toute la journée, des boissons sans alcool sont également disponibles gratuitement dans le salon. Chaque soir, vous pourrez rejoindre le Club pour vivre un moment de gourmandise et de convivialité autour de la table d'hôtes : l'aperitivo, composé d'une sélection de produits locaux, souvent bio et toujours délicieux.

L’établissement comporte une réception ouverte 24h/24 et une bagagerie. Vous aurez la possibilité d’accéder gratuitement au sauna et à la salle de sport, ainsi que d’acheter des produits locaux dans la boutique sur place. De plus, vous disposerez d’ordinateurs dans le centre d’affaires.

Le jardin botanique se trouve à 1,8 km de l’OKKO Hotels Strasbourg Centre, tandis que l’église Saint-Paul et la cathédrale de Strasbourg sont à 1,9 km. L’établissement est installé à 1,5 km du musée historique de Strasbourg. Vous séjournerez à 16 km de l’aéroport de Strasbourg-Entzheim. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.574,7.7659
https://www.booking.com/hotel/fr/hotel-kaijoo-by-happyculture.fr.html,Strasbourg,Hotel Kaijoo by HappyCulture,8.0,"20, Rue du Jeu des Enfants, 67000 Strasbourg, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Hotel Kaijoo by HappyCulture.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L'Hotel Kaijoo by HappyCulture se trouve dans le quartier de la Petite France, à 600 mètres de la gare SNCF de Strasbourg. L’établissement propose des chambres à la décoration éclectique dotées d’une télévision par satellite.

Toutes les chambres sont spacieuses et équipées d’une télévision à écran plat. Certaines chambres insonorisées comprennent un balcon offrant une vue sur la ville. Les salles de bains privatives sont pourvues d’un sèche-cheveux.
Le Kaijoo Hotel by HappyCulture sert un petit-déjeuner buffet tous les matins. Vous pourrez également savourer des boissons et des collations au Kaijoo Kafé.

Cet hôtel ouvert 24h/24 possède un bureau d’excursions où vous pourrez obtenir des informations pratiques sur la région. Vous profiterez d’une connexion Wi-Fi gratuite dans les parties communes du Kaijoo Hotel by HappyCulture.

Lors de votre séjour, vous aurez accès aux salons de l’ensemble des hôtels HappyCulture Collection de la ville. Vous pourrez ainsi déposer vos sacs de courses, emprunter un parapluie ou recharger votre téléphone portable. Un parking public est accessible à 300 mètres de l’établissement. L’arrêt de tramway Alt Winmarik, situé à 180 mètres, vous permettra de rejoindre directement le jardin botanique.

Veuillez noter que notre parking est disponible uniquement sur réservation. La réception traitera chaque demande et vous enverra un e-mail de confirmation. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.58338,7.74178
https://www.booking.com/hotel/fr/leurope.fr.html,Strasbourg,Hôtel de l'Europe by HappyCulture,8.3,"38 rue du Fossé des Tanneurs, 67000 Strasbourg, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Hôtel de l'Europe by HappyCulture.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L’Hôtel de l'Europe by HappyCulture propose des hébergements dotés d’une salle de bains privative. Il se situe dans le quartier de Petite France, une zone piétonne historique du centre-ville de Strasbourg, à 500 mètres de la cathédrale Notre-Dame. Ce logement se trouve dans une auberge datant du XVe siècle.

Toutes les chambres climatisées de l'Hôtel de l'Europe by HappyCulture sont équipées d'une télévision à écran plat. Vous pourrez vous détendre au bar sur place. Pour le petit-déjeuner, l’établissement propose un buffet en salle et une formule continentale en chambre.

Cet établissement se trouve dans un bâtiment alsacien traditionnel à colombages. L'hôtel bénéficie d'un emplacement central à proximité de la place Kléber, au cœur du quartier commerçant de la ville.

En séjournant dans cet établissement, vous pourrez accéder aux salons de l’ensemble des hôtels HappyCulture Collection de la ville. Vous pourrez ainsi déposer vos sacs de shopping, emprunter un parapluie ou recharger votre téléphone portable. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.58223,7.74305
https://www.booking.com/hotel/fr/ha-tel-ettenheim.fr.html,Strasbourg,Logis Hôtel Ettenheim,8.4,"3 Place de l'Hôpital, 67000 Strasbourg, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Logis Hôtel Ettenheim.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 L’établissement Logis Hôtel Ettenheim bénéficie d’un emplacement de choix à Strasbourg. Il comprend un salon commun, une terrasse et une connexion Wi-Fi gratuite. Cet hôtel 4 étoiles propose un service d'étage et une bagagerie. Cet établissement non-fumeurs se situe à 400 mètres de : Musée historique de Strasbourg.

Les hébergements sont dotés de la climatisation, d’un bureau, d’une bouilloire, d’un minibar, d’un coffre-fort, d’une télévision à écran plat et d’une salle de bains privative avec une douche. Les hébergements sont pourvus d'articles de toilette gratuits, et certains comportent également un coin salon. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet, continental ou végétarien est servi sur place.

Vous séjournerez à proximité de ces lieux d’intérêt : La Petite France, Église Saint-Paul de Strasbourg et Jardin botanique de l'Université de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 11 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.57749,7.7489
https://www.booking.com/hotel/fr/hotel-restaurant-au-cerf-d-or.fr.html,Strasbourg,Logis Hôtel Restaurant Au Cerf d'Or,8.3,"6 Place de l'Hôpital, 67000 Strasbourg, France","Vous pouvez peut-être bénéficier d’une réduction Genius dans l’établissement Logis Hôtel Restaurant Au Cerf d'Or.   pour voir si une réduction Genius est disponible à vos dates.
 
Les réductions Genius proposées par cet établissement dépendent des dates de réservation, des dates de séjour et des autres offres disponibles.
 Cet hôtel est situé dans une maison typiquement alsacienne, à 1 km de la cathédrale de Strasbourg. Cet édifice à colombages dispose d'une piscine intérieure, d'un sauna et d'un bain à remous.

Chaque chambre est équipée d'une connexion Wi-Fi gratuite et d'une télévision à écran plat. Toutes les chambres sont décorées de manière personnalisée et certaines possèdent un coin salon. Leur salle de bains privative est pourvue d'un sèche-cheveux.

Un petit-déjeuner buffet est préparé chaque jour à l'Hôtel Restaurant Au Cerf d'Or. Le restaurant sert des plats alsaciens traditionnels et des paniers-repas sont également disponibles. Vous pourrez en outre prendre un verre au bar de l'établissement.

L'Hôtel Au Cerf d'Or se situe à seulement 100 mètres de l'arrêt de tramway Porte de l'Hôpital. La location de vélos est possible sur place. Un service de navette aéroport est assuré sur demande. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,48.57756,7.74921
https://www.booking.com/hotel/fr/yg.fr.html,Strasbourg,Les Colonnes Strasbourg Zenith,7.5,"14, Rue Jean Monnet, 67201 Strasbourg, France","Situé à 4 minutes en voiture du centre-ville de Strasbourg, l'hôtel a le plaisir de vous accueillir dans un cadre chaleureux et convivial aussi bien pour les affaires que pour les loisirs.

Notre hôtel vous propose des chambres accueillantes et toutes équipées. Notre restaurant Les Colonnes vous fait apprécier les spécialités d'une région réputée pour son art culinaire. 

Lors de la belle saison, notre terrasse vous accueillera. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux. Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.",674820,48.584614,7.7507127,2025-10-06,3.157142857142857,11.764285714285714,43.32949,-0.38481
